elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
14277.89,2206,2203676,0,1,154.34,139,669.67,0.00,14.88
14338.02,2206,2212992,0,1,154.34,139,669.67,0.00,14.88
14398.22,2206,2222325,0,1,154.35,139,669.67,0.00,14.88
14458.30,2206,2231709,0,1,154.35,139,669.67,0.00,14.88
14518.31,2206,2240889,0,1,154.35,139,669.67,0.00,14.88
14578.34,2206,2250409,0,1,154.37,139,669.67,0.00,14.88
14638.46,2206,2259895,0,1,154.38,139,669.67,0.00,14.88
14698.57,2206,2269109,0,1,154.38,139,669.67,0.00,14.88
14758.76,2206,2278697,0,1,154.40,139,669.67,0.00,14.88
14818.87,2206,2288081,0,1,154.40,139,669.67,0.00,14.88
14879.04,2206,2297363,0,1,154.40,139,669.67,0.00,14.88
14939.20,2206,2306169,0,1,154.37,139,669.67,0.00,14.88
14999.37,2206,2315757,0,1,154.39,139,669.67,0.00,14.88
15059.47,2206,2325243,0,1,154.40,139,669.67,0.00,14.88
15119.48,2206,2335137,0,1,154.45,139,669.67,0.00,14.88
15179.48,2206,2344827,0,1,154.47,139,669.67,0.00,14.88
15239.64,2206,2354415,0,1,154.49,139,669.67,0.00,14.88
15299.69,2206,2364139,0,1,154.52,139,669.67,0.00,14.88
15359.71,2206,2373727,0,1,154.54,139,669.67,0.00,14.88
15419.79,2206,2383315,0,1,154.56,139,669.67,0.00,14.88
15479.86,2206,2392937,0,1,154.58,139,669.67,0.00,14.88
15540.04,2206,2402865,0,1,154.62,139,669.67,0.00,14.88
15600.09,2206,2412759,0,1,154.66,139,669.67,0.00,14.88
15660.17,2206,2422585,0,1,154.70,139,669.67,0.00,14.88
15720.43,2214,2432139,0,1,154.71,140,15700.43,0.00,14.88
15780.57,2214,2441387,0,1,154.71,140,15700.43,0.00,14.88
15840.72,2214,2450363,0,1,154.69,140,15700.43,0.00,14.88
15900.84,2214,2459475,0,1,154.68,140,15700.43,0.00,14.88
15961.01,2214,2468995,0,1,154.69,140,15700.43,0.00,14.88
16021.22,2214,2478617,0,1,154.71,140,15700.43,0.00,14.88
16081.31,2214,2488171,0,1,154.72,140,15700.43,0.00,14.88
16141.38,2214,2497623,0,1,154.73,140,15700.43,0.00,14.88
16201.42,2214,2507279,0,1,154.76,140,15700.43,0.00,14.88
16261.53,2214,2516663,0,1,154.76,140,15700.43,0.00,14.88
16321.58,2214,2526251,0,1,154.78,140,15700.43,0.00,14.88
16381.75,2214,2535601,0,1,154.78,140,15700.43,0.00,14.88
16441.83,2214,2544679,0,1,154.77,140,15700.43,0.00,14.88
16501.91,2214,2553859,0,1,154.76,140,15700.43,0.00,14.88
16562.03,2214,2563379,0,1,154.77,140,15700.43,0.00,14.88
16622.04,2214,2573103,0,1,154.80,140,15700.43,0.00,14.88
16682.23,2214,2582521,0,1,154.81,140,15700.43,0.00,14.88
16742.40,2214,2592041,0,1,154.82,140,15700.43,0.00,14.88
16802.53,2214,2601289,0,1,154.82,140,15700.43,0.00,14.88
16862.65,2214,2610843,0,1,154.83,140,15700.43,0.00,14.88
16922.78,2214,2620227,0,1,154.83,140,15700.43,0.00,14.88
16982.86,2214,2629509,0,1,154.83,140,15700.43,0.00,14.88
17042.87,2214,2638587,0,1,154.82,140,15700.43,0.00,14.88
17103.01,2214,2648549,0,1,154.86,140,15700.43,0.00,14.88
17163.13,2214,2658069,0,1,154.87,140,15700.43,0.00,14.88
17223.31,2214,2667997,0,1,154.91,140,15700.43,0.00,14.88
