elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
75159.38,1859,759528,0,0,10.11,285,4705.37,0.00,0.00
75219.38,1859,759528,0,0,10.10,285,4705.37,0.00,0.00
75279.38,1859,759528,0,0,10.09,285,4705.37,0.00,0.00
75339.38,1859,759528,0,0,10.08,285,4705.37,0.00,0.00
75399.38,1859,759528,0,0,10.07,285,4705.37,0.00,0.00
75459.38,1859,759528,0,0,10.07,285,4705.37,0.00,0.00
75519.38,1859,759528,0,0,10.06,285,4705.37,0.00,0.00
75579.38,1859,759528,0,0,10.05,285,4705.37,0.00,0.00
75639.38,1859,759528,0,0,10.04,285,4705.37,0.00,0.00
75699.38,1859,759528,0,0,10.03,285,4705.37,0.00,0.00
75759.38,1859,759528,0,0,10.03,285,4705.37,0.00,0.00
75819.38,1859,759528,0,0,10.02,285,4705.37,0.00,0.00
75879.38,1859,759528,0,0,10.01,285,4705.37,0.00,0.00
75939.38,1859,759528,0,0,10.00,285,4705.37,0.00,0.00
75999.38,1859,759528,0,0,9.99,285,4705.37,0.00,0.00
76059.38,1859,759528,0,0,9.99,285,4705.37,0.00,0.00
76119.38,1859,759528,0,0,9.98,285,4705.37,0.00,0.00
76179.38,1859,759528,0,0,9.97,285,4705.37,0.00,0.00
76239.38,1859,759528,0,0,9.96,285,4705.37,0.00,0.00
76299.38,1859,759528,0,0,9.95,285,4705.37,0.00,0.00
76359.38,1859,759528,0,0,9.95,285,4705.37,0.00,0.00
76419.38,1859,759528,0,0,9.94,285,4705.37,0.00,0.00
76479.38,1859,759528,0,0,9.93,285,4705.37,0.00,0.00
76539.38,1859,759528,0,0,9.92,285,4705.37,0.00,0.00
76599.38,1859,759528,0,0,9.92,285,4705.37,0.00,0.00
76659.38,1859,759528,0,0,9.91,285,4705.37,0.00,0.00
76719.38,1859,759528,0,0,9.90,285,4705.37,0.00,0.00
76779.38,1859,759528,0,0,9.89,285,4705.37,0.00,0.00
76839.38,1859,759528,0,0,9.88,285,4705.37,0.00,0.00
76899.38,1859,759528,0,0,9.88,285,4705.37,0.00,0.00
76959.38,1859,759528,0,0,9.87,285,4705.37,0.00,0.00
77019.38,1859,759528,0,0,9.86,285,4705.37,0.00,0.00
77079.38,1859,759528,0,0,9.85,285,4705.37,0.00,0.00
77139.38,1859,759528,0,0,9.85,285,4705.37,0.00,0.00
77199.38,1859,759528,0,0,9.84,285,4705.37,0.00,0.00
77259.38,1859,759528,0,0,9.83,285,4705.37,0.00,0.00
77319.38,1859,759528,0,0,9.82,285,4705.37,0.00,0.00
77379.38,1859,759528,0,0,9.82,285,4705.37,0.00,0.00
77439.38,1859,759528,0,0,9.81,285,4705.37,0.00,0.00
77499.38,1859,759528,0,0,9.80,285,4705.37,0.00,0.00
77559.38,1859,759528,0,0,9.79,285,4705.37,0.00,0.00
