elapsed_time,unique_edges,total_execs,crash_count,hang_count,exec_speed,queue_size,last_new_find,last_crash,last_hang
64193.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64253.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64313.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64373.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64433.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64493.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64553.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64613.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64673.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64733.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64793.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64853.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64913.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
64973.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65033.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65093.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65153.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65213.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65273.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65333.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65393.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65453.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65513.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65573.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65633.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65693.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65753.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65813.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65873.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65933.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
65993.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66053.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66113.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66173.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66233.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66293.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66353.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66413.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66473.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66533.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66593.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66653.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66713.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66773.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66833.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66893.30,8903,11716,0,0,0.18,373,73.28,0.00,0.00
66953.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67013.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67073.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67133.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67193.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67253.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67313.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67373.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67433.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67493.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67553.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67613.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67673.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67733.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67793.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67853.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67913.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
67973.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68033.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68093.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68153.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68213.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68273.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68333.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68393.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68453.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68513.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68573.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68633.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68693.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68753.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68813.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68873.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68933.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
68993.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69053.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69113.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69173.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69233.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69293.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69353.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69413.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69473.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69533.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69593.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69653.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69713.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69773.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69833.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69893.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
69953.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70013.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70073.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70133.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70193.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70253.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70313.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70373.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70433.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70493.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70553.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70613.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70673.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70733.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70793.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70853.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70913.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
70973.30,8903,11716,0,0,0.17,373,73.28,0.00,0.00
71033.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71093.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71153.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71213.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71273.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71333.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71393.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71453.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71513.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71573.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71633.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71693.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71753.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71813.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71873.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71933.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
71993.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
72053.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
72113.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
72173.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
72233.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
72293.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
72353.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
72413.30,8903,11716,0,0,0.16,373,73.28,0.00,0.00
